podcast_id,title,slug,rss_url,treated
58288,The Loftus Party,the_loftus_party,https://rss.art19.com/the-loftus-party,0
533160,The Mandy Connell Podcast,the_mandy_connell_podcast,https://www.omnycontent.com/d/playlist/98a2599f-cd9b-4f2a-9be4-b22c00e585f2/19621599-41c8-4644-a332-b3ec01744247/aee27b7d-e7b8-45f5-bb56-b3ec01744252/podcast.rss,0
1136792,The Marc Cox Morning Show,the_marc_cox_morning_show,https://rss.amperwave.net/v2/feed/audacy/84ac6848c68480919b7447691855739,0
2533268,The Mark Driscoll Podcast,the_mark_driscoll_podcast,https://anchor.fm/s/10e5a085c/podcast/rss,0
652620,The Matt Walsh Show,the_matt_walsh_show,https://feeds.simplecast.com/pp_b9xO6,0
2178629,The Mel K Show,the_mel_k_show,https://feed.podbean.com/TheMelKShow/feed.xml,0
541277,The Michael Knowles Show,the_michael_knowles_show,https://feeds.megaphone.fm/BVDWV5810064903,0
2282279,The Michael Medved Show,the_michael_medved_show,https://feeds.megaphone.fm/NMEOI9029471390,0
4724474,The Michele Tafoya Podcast,the_michele_tafoya_podcast,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/1682fd36-cf1a-43df-9797-ae990114154a/2e3f370f-a1a6-474f-a6d1-ae9901144bd5/podcast.rss,0
971837,The Munk Debates Podcast,the_munk_debates_podcast,https://www.omnycontent.com/d/playlist/4809bc8a-e41a-405c-93da-a8cf011df2f4/f4c20113-e8b0-4a61-88fc-aafb0100639f/b89b4c6a-cc72-43f2-a35c-aafb0102f899/podcast.rss,0
1357573,The New Thinkery,the_new_thinkery,https://thenewthinkery.libsyn.com/rss,0
1794612,The Other Side of Midnight with Lionel,the_other_side_of_midnight_with_lionel,https://feeds.megaphone.fm/WABC3506349040,0
202122,The Pete Kaliner Show,the_pete_kaliner_show,https://www.omnycontent.com/d/playlist/6e91a727-802c-4f26-9b6b-ae1f016f119e/c3169d04-2727-48f7-b3e3-ae1f01707f1c/f02939ca-8cff-4935-a5ce-ae1f01707f38/podcast.rss,0
1575616,The Podcast of the Lotus Eaters,the_podcast_of_the_lotus_eaters,https://feeds.soundcloud.com/users/soundcloud:users:896213575/sounds.rss,0
1108040,The Radio Free Hillsdale Hour,the_radio_free_hillsdale_hour,https://www.omnycontent.com/d/playlist/0c7e618e-d306-498b-89ea-af55014957fe/c846b5d6-dbda-4db3-80c3-af5700e2f321/26b8df01-5a52-4102-bb8e-af5700e2f33d/podcast.rss,0
4295935,The Re-Education with Eli Lake,the_re_education_with_eli_lake,https://anchor.fm/s/10a8e7a00/podcast/rss,0
68646,The Rich Zeoli Show,the_rich_zeoli_show,https://rss.amperwave.net/v2/feed/audacy/4ab9413688bc8c83ca351fd6dbcc9662,0
1601962,The Right View with Lara Trump,the_right_view_with_lara_trump,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/b3e3a030-8cf0-42c1-8389-b0f10126c215/c094d7e2-3753-45f3-b9b9-b0f1012734c2/podcast.rss,0
3995528,The Rita Cosby Show,the_rita_cosby_show,https://feeds.megaphone.fm/WABC4330028909,0
1779786,The Rob Carson Show,the_rob_carson_show,https://feeds.megaphone.fm/newsmax,0
5350993,The Roseanne Barr Podcast,the_roseanne_barr_podcast,https://feeds.libsyn.com/474519/iheartradio,0
1564,The Rubin Report,the_rubin_report,https://feeds.libsyn.com/576235/rss,1
4266898,The Salcedo Storm Podcast,the_salcedo_storm_podcast,https://www.spreaker.com/show/5459109/episodes/feed,0
1322031,The Same Drugs,the_same_drugs,https://anchor.fm/s/17be2384/podcast/rss,0
84659,The Sean Hannity Show,the_sean_hannity_show,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/4a0aa31f-d7ec-4ee3-915f-ae300188d2da/554b2774-1072-4afc-88b3-ae300188d2e8/podcast.rss,0
888796,The Seth Gruber Show,the_seth_gruber_show,https://feed.podbean.com/sethgrubershow/feed.xml,0
1037866,The Sharyl Attkisson Podcast,the_sharyl_attkisson_podcast,https://anchor.fm/s/dab6618/podcast/rss,0
232146,The Shaun Thompson Show,the_shaun_thompson_show,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/c0f6d3eb-1269-4bf3-95ad-a81c00409516/f33e3c8b-cc58-4c3b-bb5f-a81c00409516/podcast.rss,0
2256499,The Steve Gruber Show,the_steve_gruber_show,https://feed.podbean.com/stevegruber/feed.xml,0
5079538,The Steve Hilton Show,the_steve_hilton_show,https://anchor.fm/s/dfa4a300/podcast/rss,0
1794560,The Stew Peters Show,the_stew_peters_show,https://feed.podbean.com/stewpeters/feed.xml,0
1662655,The Symbolic World,the_symbolic_world,https://www.spreaker.com/show/5969183/episodes/feed,0
4661593,The Tammy Peterson Podcast,the_tammy_peterson_podcast,https://feeds.libsyn.com/409622/rss,0
1943922,The Trish Regan Show,the_trish_regan_show,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/d93acfd6-a015-4c06-8697-ad42013d1e7d/37eab22d-e439-45de-9895-ad42013dd283/podcast.rss,0
1663799,The Truth with Lisa Boothe,the_truth_with_lisa_boothe,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/5e2422f6-8bae-4b79-b4f2-ae270033a313/447e492f-b000-4355-a275-ae270033a338/podcast.rss,0
5186506,The Tudor Dixon Podcast,the_tudor_dixon_podcast,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/e43ef6b8-e6ba-4da8-a234-afb90154eab7/0627664f-b0c5-4d77-b115-afb901556e10/podcast.rss,0
1361763,The Unspeakable Podcast,the_unspeakable_podcast,https://theunspeakablepodcast.libsyn.com/rss,0
199084,The Vince Coglianese Show,the_vince_coglianese_show,https://www.omnycontent.com/d/playlist/a7b0bd27-d748-4fbe-ab3b-a6fa0049bcf6/71851499-b202-4546-b245-a8a800dc9ae2/6f9106f9-060b-4513-8a45-a8a800dd35a5/podcast.rss,0
567634,The Walled Garden,the_walled_garden,https://www.spreaker.com/show/5910819/episodes/feed,0
1358142,The Walton & Johnson Show,the_walton_johnson_show,https://www.spreaker.com/user/8020328/episodes/feed,0
940229,The spiked podcast,the_spiked_podcast,https://audioboom.com/channels/5021007.rss,0
579333,Think Biblically: Conversations on Faith & Culture,think_biblically_conversations_on_faith_culture,https://rss.buzzsprout.com/1987617.rss,0
646158,Tim Pool Daily News,tim_pool_daily_news,https://rss.libsyn.com/shows/574455/destinations/4973885.xml,1
1095972,Timcast IRL,timcast_irl,https://rss.libsyn.com/shows/574450/destinations/4973860.xml,1
604598,Titans Of Nuclear | Interviewing World Experts on Nuclear Energy,titans_of_nuclear_interviewing_world_experts_on_nuclear_energy,https://rss.libsyn.com/shows/107828/destinations/585143.xml,0
989624,ToddCast Podcast with Todd Starnes,toddcast_podcast_with_todd_starnes,https://www.omnycontent.com/d/playlist/5e27a451-e6e6-4c51-aa03-a7370003783c/ec639eda-812c-4db1-85c8-acfd010f9fef/8ad647d4-920f-4473-92b7-acfd010f9ffd/podcast.rss,0
4813845,Tom Nelson,tom_nelson,https://anchor.fm/s/a3dbda00/podcast/rss,0
1527148,Tom Shattuck's Burn Barrel,tom_shattuck_s_burn_barrel,https://feeds.acast.com/public/shows/638bcb06fcf6a50011448b8f,0
2062313,Tommy's PodCast,tommy_s_podcast,https://www.spreaker.com/show/5932796/episodes/feed,0
523006,Tony Katz + The Morning News,tony_katz_the_morning_news,https://www.omnycontent.com/d/playlist/78a347aa-3282-4ac5-837c-a72300032082/5481cb6f-86f5-4217-9327-af2c0136fb49/8ab6b27d-39c5-4a85-950c-af33014eacf5/podcast.rss,0
711069,Triggered,triggered,https://townhall.com/feed/v1/podcast/triggered,0
5090191,Triggered With Don Jr.,triggered_with_don_jr,https://rss.libsyn.com/shows/576245/destinations/4990825.xml,0
1363959,Trish Wood is Critical,trish_wood_is_critical,https://rss.libsyn.com/shows/268037/destinations/2041457.xml,0
58332,Trumpet Daily,trumpet_daily,https://kpcg.fm/shows/trumpet-daily.rss,0
3988082,"Truth Over Tribe: Christian Takes on Culture, News & Politics",truth_over_tribe_christian_takes_on_culture_news_politics,https://feeds.megaphone.fm/EPC4280549251,0
1441825,Turley Talks,turley_talks,https://feeds.redcircle.com/398af741-69a4-42bb-b617-daf80710ee91/,0
1137047,Untamed Nation,untamed_nation,https://anchor.fm/s/1063f535c/podcast/rss,0
871747,Up is Down Podcast,up_is_down_podcast,https://www.spreaker.com/show/3564656/episodes/feed,0
796094,Valley 101,valley_101,https://feeds.megaphone.fm/valley101,0
993470,Verdict with Ted Cruz,verdict_with_ted_cruz,https://www.omnycontent.com/d/playlist/e73c998e-6e60-432f-8610-ae210140c5b1/2bee9419-43de-46ce-8996-af2a01167517/84cf551f-a33b-41d8-b112-af2a01167541/podcast.rss,0
199737,Voice Of The Working Man Podcast,voice_of_the_working_man_podcast,https://www.spreaker.com/show/1596226/episodes/feed,0
4251617,WSJ Opinion: Free Expression,wsj_opinion_free_expression,https://video-api.wsj.com/podcast/rss/wsj/opinion-free-expression,0
732018,Walk-Ins Welcome with Bridget Phetasy,walk_ins_welcome_with_bridget_phetasy,https://rss.buzzsprout.com/2433291.rss,0
1456927,Wayne Allyn Root’s WAR Zone (Audio),wayne_allyn_root_s_war_zone_audio,https://www.spreaker.com/show/2260167/episodes/feed,0
1801664,Will Cain Country,will_cain_country,https://feeds.megaphone.fm/FOXM3493988099,0
4680776,Yasmine Mohammed Podcast,yasmine_mohammed_podcast,https://feeds.buzzsprout.com/1968748.rss,0
4296603,You Must Be Some Kind of Therapist,you_must_be_some_kind_of_therapist,https://feeds.transistor.fm/you-must-be-some-kind-of-therapist,0
5375768,You're The Voice | by Efrat Fenigson,you_re_the_voice_by_efrat_fenigson,https://anchor.fm/s/e3a32134/podcast/rss,0
1214935,Young Heretics,young_heretics,https://rss.libsyn.com/shows/475437/destinations/4034001.xml,0
1316949,heretics.,heretics,https://feeds.megaphone.fm/GLSS2824816450,0
2156765,unDivided with Brandi Kruse,undivided_with_brandi_kruse,https://audioboom.com/channels/5064687.rss,0
